flow_form_id,flow_question_group,flow_question_label,flow_question_id,mis_form_id,mis_question_group,mis_question_label,mis_question_id,match_score,match_confidence,match_method,mis_question_order
540671011,General Remarks,List down any water and sanitation related issues,530701024,,,,,54.55,none,none,
540671011,School Information,Number of Staff Quarters?,475531011,,,,,70.97,none,none,
540671011,School Information,What is the school name? (for unregistered),475531012,1749621221728,Location of Village,"Location of Village |
Project name",1749621221731,100,high,manual,1001
540671011,School Information,Number of Boys Students,475531013,,,,,72.22,none,none,
540671011,School Information,Number of staff in the school?,475531014,,,,,70.97,none,none,
540671011,School Information,School Category (Boarding/DayScholar),475531015,,,,,45.45,none,none,
540671011,School Information,School Level,475531016,,,,,45.45,none,none,
540671011,School Information,Number of boys in hostel,475531018,,,,,70.59,none,none,
540671011,School Information,Number of Girls Students,475531019,,,,,68.75,none,none,
540671011,School Information,Occupants in Quarters that are non staffs and students?,475531020,,,,,52,none,none,
540671011,School Information,Total Population of the School?,513320999,1749621221728,Location of Village,"Location of Village |
Number of Population",1749622341234,100,high,manual,1007
540671011,School Information,Is the site location Urban or Rural?,513321000,,,,,75,none,none,
540671011,School Information,Is the school registered?,513321001,,,,,59.46,none,none,
540671011,School Information,School Gender Type,513321002,,,,,44.44,none,none,
540671011,School Information,Contact Details of the Contact person?,513321004,,,,,54.55,none,none,
540671011,School Information,Number of girls in hostel,513321005,,,,,68.75,none,none,
540671011,School Information,Number of students in hostel,513321006,,,,,70.97,none,none,
540671011,School Information,GPS Location of the School,513321007,1749621221728,Location of Village,"Location of Village |
GPS Location",1749622286673,100,high,manual,1004
540671011,School Information,School Ownership Type,513321008,,,,,50,none,none,
540671011,School Information,Contact Person Name?,525291016,,,,,66.67,none,none,
540671011,School Information,Location,525291017,1749621221728,Location of Village,"Location of Village |
Which Division-Province-Tikina",1749621221730,100,high,manual,1002
540671011,School Information,What is the school name and code?,525291018,1749621221728,Location of Village,"Location of Village |
Project name",1749621221731,100,high,manual,1001
540671011,School Information,What is the school code? (for unregistered),525291019,,,,,69.57,none,none,
540671011,School Information,Does the School Have Staff Quarters?,525291020,,,,,53.66,none,none,
540671011,WASH Information,How many flush toilets?,519410968,,,,,48.78,none,none,
540671011,WASH Information,Does the girls toilet have menstrual Hygiene facilities such as proper disposal bins and changing room?,519410969,,,,,58.33,none,none,
540671011,WASH Information,Are there separate toilets for students and staff?,519410970,,,,,56,none,none,
540671011,WASH Information,Is drinking water from the main source available at the school on the day of the visit?,519410971,,,,,58.33,none,none,
540671011,WASH Information,How many toilets are at the school?,519410972,,,,,51.28,none,none,
540671011,WASH Information,How many toilets are currently usable?,519410973,,,,,50,none,none,
540671011,WASH Information,What type of toilets is at the school?,519410974,,,,,56.41,none,none,
540671011,WASH Information,Are there hand washing facilities at the school?,519410975,,,,,51.95,none,none,
540671011,WASH Information,Is there any other drinking water source for the school?,519410977,,,,,55.17,none,none,
540671011,WASH Information,What was the type of Water Borne Disease Outbreak?,525320956,,,,,68.18,none,none,
540671011,WASH Information,Has there been any Water Borne Disease Outbreak at the School recently?,525320957,,,,,57.14,none,none,
540671011,WASH Information,What is the main source of drinking water provided by the school?,525320958,,,,,65.12,none,none,
